Ewe/V	<I>/mA	cycle number		
1.3406998E+000	-1.783327937126160E+000	1.000000000000000E+000	0
1.3412299E+000	7.976820312388696E+000	1.000000000000000E+000	0
1.3422623E+000	1.409474781817858E+001	1.000000000000000E+000	0
1.3432966E+000	1.485002951572341E+001	1.000000000000000E+000	0
1.3442866E+000	1.503283985207484E+001	1.000000000000000E+000	0
1.3453019E+000	1.558082594474149E+001	1.000000000000000E+000	0
1.3463119E+000	1.552566505637435E+001	1.000000000000000E+000	0
1.3472966E+000	1.564615196983021E+001	1.000000000000000E+000	0
1.3482779E+000	1.558321187231279E+001	1.000000000000000E+000	0
1.3492903E+000	1.574913745290701E+001	1.000000000000000E+000	0
1.3502727E+000	1.608531809681000E+001	1.000000000000000E+000	0
1.3512712E+000	1.613862288329341E+001	1.000000000000000E+000	0
1.3522736E+000	1.607559520337315E+001	1.000000000000000E+000	0
1.3532944E+000	1.654658584462283E+001	1.000000000000000E+000	0
1.3542514E+000	1.636687046620580E+001	1.000000000000000E+000	0
1.3552961E+000	1.655701709952621E+001	1.000000000000000E+000	0
1.3562788E+000	1.677253449625442E+001	1.000000000000000E+000	0
1.3573133E+000	1.660819989277260E+001	1.000000000000000E+000	0
1.3583074E+000	1.678004780246147E+001	1.000000000000000E+000	0
1.3593174E+000	1.692564029163789E+001	1.000000000000000E+000	0
1.3602966E+000	1.685951935913829E+001	1.000000000000000E+000	0
1.3612951E+000	1.691414839526028E+001	1.000000000000000E+000	0
1.3623093E+000	1.710809691250330E+001	1.000000000000000E+000	0
1.3633237E+000	1.712736766205904E+001	1.000000000000000E+000	0
1.3643241E+000	1.751031328406609E+001	1.000000000000000E+000	0
1.3653204E+000	1.730602228310377E+001	1.000000000000000E+000	0
1.3662764E+000	1.770337640908028E+001	1.000000000000000E+000	0
1.3673235E+000	1.750120705531708E+001	1.000000000000000E+000	0
1.3682582E+000	1.773979749613338E+001	1.000000000000000E+000	0
1.3693351E+000	1.810523860818807E+001	1.000000000000000E+000	0
1.3702751E+000	1.782395249108475E+001	1.000000000000000E+000	0
1.3713193E+000	1.813078619043040E+001	1.000000000000000E+000	0
1.3722942E+000	1.849198575152300E+001	1.000000000000000E+000	0
1.3732938E+000	1.837556224399142E+001	1.000000000000000E+000	0
1.3742868E+000	1.849587474432258E+001	1.000000000000000E+000	0
1.3752512E+000	1.885512779653081E+001	1.000000000000000E+000	0
1.3762983E+000	1.894609094825057E+001	1.000000000000000E+000	0
1.3772894E+000	1.927537789444136E+001	1.000000000000000E+000	0
1.3782651E+000	1.940612081024398E+001	1.000000000000000E+000	0
1.3792818E+000	1.962614465918819E+001	1.000000000000000E+000	0
1.3802462E+000	1.987949696017637E+001	1.000000000000000E+000	0
1.3813071E+000	1.991715549760403E+001	1.000000000000000E+000	0
1.3822876E+000	2.052728637556234E+001	1.000000000000000E+000	0
1.3832774E+000	2.064070339832041E+001	1.000000000000000E+000	0
1.3843141E+000	2.086010956267516E+001	1.000000000000000E+000	0
1.3852859E+000	2.153715734018223E+001	1.000000000000000E+000	0
1.3862576E+000	2.145450442201570E+001	1.000000000000000E+000	0
1.3872666E+000	2.175983573496342E+001	1.000000000000000E+000	0
1.3882639E+000	2.255259892178917E+001	1.000000000000000E+000	0
1.3892847E+000	2.270376212894919E+001	1.000000000000000E+000	0
1.3902607E+000	2.331044405367645E+001	1.000000000000000E+000	0
1.3912952E+000	2.374775525265278E+001	1.000000000000000E+000	0
1.3922871E+000	2.408747252325216E+001	1.000000000000000E+000	0
1.3932633E+000	2.467267539103824E+001	1.000000000000000E+000	0
1.3943030E+000	2.526521625452574E+001	1.000000000000000E+000	0
1.3952218E+000	2.581470407214431E+001	1.000000000000000E+000	0
1.3962988E+000	2.647619577414457E+001	1.000000000000000E+000	0
1.3972706E+000	2.706236962642936E+001	1.000000000000000E+000	0
1.3983114E+000	2.806393179297442E+001	1.000000000000000E+000	0
1.3992270E+000	2.853121030165104E+001	1.000000000000000E+000	0
1.4000103E+000	2.923097717265307E+001	1.000000000000000E+000	0
1.4002270E+000	2.897851339975992E+001	1.000000000000000E+000	0
1.3997078E+000	1.085403508361847E+001	1.000000000000000E+000	0
1.3986158E+000	8.679390482397564E-001	1.000000000000000E+000	0
1.3976218E+000	-1.189020536219081E+000	1.000000000000000E+000	0
1.3966275E+000	-2.438542653496054E+000	1.000000000000000E+000	0
1.3956060E+000	-3.780618445119920E+000	1.000000000000000E+000	0
1.3945971E+000	-4.662665490474950E+000	1.000000000000000E+000	0
1.3935997E+000	-5.724603989058053E+000	1.000000000000000E+000	0
1.3926394E+000	-6.287176550676413E+000	1.000000000000000E+000	0
1.3916062E+000	-6.969352653870942E+000	1.000000000000000E+000	0
1.3905621E+000	-7.894096587267200E+000	1.000000000000000E+000	0
1.3895806E+000	-8.402303459743635E+000	1.000000000000000E+000	0
1.3885961E+000	-8.789668218129194E+000	1.000000000000000E+000	0
1.3876220E+000	-9.719097150696602E+000	1.000000000000000E+000	0
1.3866131E+000	-9.866104361911596E+000	1.000000000000000E+000	0
1.3856232E+000	-1.037077541649344E+001	1.000000000000000E+000	0
1.3846121E+000	-1.105082976238589E+001	1.000000000000000E+000	0
1.3836159E+000	-1.117220234374203E+001	1.000000000000000E+000	0
1.3826218E+000	-1.164849648459085E+001	1.000000000000000E+000	0
1.3815979E+000	-1.214512293123533E+001	1.000000000000000E+000	0
1.3806006E+000	-1.220426180875961E+001	1.000000000000000E+000	0
1.3796149E+000	-1.260515212433203E+001	1.000000000000000E+000	0
1.3786134E+000	-1.293169885211517E+001	1.000000000000000E+000	0
1.3775917E+000	-1.326567014637922E+001	1.000000000000000E+000	0
1.3766081E+000	-1.344255765858625E+001	1.000000000000000E+000	0
1.3756437E+000	-1.347111050039528E+001	1.000000000000000E+000	0
1.3745975E+000	-1.405905256254803E+001	1.000000000000000E+000	0
1.3735939E+000	-1.388950369507074E+001	1.000000000000000E+000	0
1.3726231E+000	-1.396508432262473E+001	1.000000000000000E+000	0
1.3715949E+000	-1.463302889383502E+001	1.000000000000000E+000	0
1.3706297E+000	-1.451015380769967E+001	1.000000000000000E+000	0
1.3695824E+000	-1.469702925450272E+001	1.000000000000000E+000	0
1.3686053E+000	-1.505301274442006E+001	1.000000000000000E+000	0
1.3676577E+000	-1.494923243671656E+001	1.000000000000000E+000	0
1.3666328E+000	-1.515025193244219E+001	1.000000000000000E+000	0
1.3656207E+000	-1.541288667254975E+001	1.000000000000000E+000	0
1.3646276E+000	-1.526941451181966E+001	1.000000000000000E+000	0
1.3636165E+000	-1.564369661774900E+001	1.000000000000000E+000	0
1.3626106E+000	-1.554203738520539E+001	1.000000000000000E+000	0
1.3616071E+000	-1.582500321418047E+001	1.000000000000000E+000	0
1.3606331E+000	-1.579335671911639E+001	1.000000000000000E+000	0
1.3596325E+000	-1.576674808230672E+001	1.000000000000000E+000	0
1.3586086E+000	-1.614721829030248E+001	1.000000000000000E+000	0
1.3576336E+000	-1.616463409695353E+001	1.000000000000000E+000	0
1.3566523E+000	-1.613307458162308E+001	1.000000000000000E+000	0
1.3556188E+000	-1.645688094033133E+001	1.000000000000000E+000	0
1.3546544E+000	-1.645705833534399E+001	1.000000000000000E+000	0
1.3535998E+000	-1.652689243521951E+001	1.000000000000000E+000	0
1.3526036E+000	-1.668565769493581E+001	1.000000000000000E+000	0
1.3515829E+000	-1.625223611295218E+001	1.000000000000000E+000	0
1.3506088E+000	-1.676778097781869E+001	1.000000000000000E+000	0
1.3496253E+000	-1.678669775360166E+001	1.000000000000000E+000	0
1.3486176E+000	-1.665816570487283E+001	1.000000000000000E+000	0
1.3476222E+000	-1.673012323843105E+001	1.000000000000000E+000	0
1.3466208E+000	-1.677829997903774E+001	1.000000000000000E+000	0
1.3455873E+000	-1.675222170518501E+001	1.000000000000000E+000	0
1.3446208E+000	-1.699814853734449E+001	1.000000000000000E+000	0
1.3436097E+000	-1.681171399189353E+001	1.000000000000000E+000	0
1.3426102E+000	-1.720367596381240E+001	1.000000000000000E+000	0
1.3416394E+000	-1.708371935453681E+001	1.000000000000000E+000	0
1.3406218E+000	-1.675292437656057E+001	1.000000000000000E+000	0
1.3396333E+000	-1.735338288652594E+001	1.000000000000000E+000	0
1.3386083E+000	-1.716486933496259E+001	1.000000000000000E+000	0
1.3375896E+000	-1.710802913871078E+001	1.000000000000000E+000	0
