Ewe/V	<I>/mA	cycle number		
1.0191731E+000	-1.363255143165588E+000	1.000000000000000E+000	0
1.0196342E+000	8.210812691650901E+000	1.000000000000000E+000	0
1.0207579E+000	1.328094591614277E+001	1.000000000000000E+000	0
1.0217288E+000	1.327882374905882E+001	1.000000000000000E+000	0
1.0226603E+000	1.335131177388961E+001	1.000000000000000E+000	0
1.0237116E+000	1.383273287034697E+001	1.000000000000000E+000	0
1.0246930E+000	1.373248806347453E+001	1.000000000000000E+000	0
1.0257146E+000	1.374318416913351E+001	1.000000000000000E+000	0
1.0267481E+000	1.405832749356830E+001	1.000000000000000E+000	0
1.0277072E+000	1.393333076934024E+001	1.000000000000000E+000	0
1.0286939E+000	1.388983858873445E+001	1.000000000000000E+000	0
1.0296860E+000	1.424732516126504E+001	1.000000000000000E+000	0
1.0307354E+000	1.397788398381738E+001	1.000000000000000E+000	0
1.0317030E+000	1.433130404104787E+001	1.000000000000000E+000	0
1.0326694E+000	1.414310242566796E+001	1.000000000000000E+000	0
1.0337410E+000	1.431433131876912E+001	1.000000000000000E+000	0
1.0346937E+000	1.428109329938894E+001	1.000000000000000E+000	0
1.0356973E+000	1.419260586632623E+001	1.000000000000000E+000	0
1.0367064E+000	1.469055864049331E+001	1.000000000000000E+000	0
1.0377154E+000	1.425492704908055E+001	1.000000000000000E+000	0
1.0386958E+000	1.419676066355578E+001	1.000000000000000E+000	0
1.0397311E+000	1.465829221738716E+001	1.000000000000000E+000	0
1.0406787E+000	1.438169166197380E+001	1.000000000000000E+000	0
1.0417089E+000	1.438071949117710E+001	1.000000000000000E+000	0
1.0426595E+000	1.475579710221956E+001	1.000000000000000E+000	0
1.0436548E+000	1.445568144155874E+001	1.000000000000000E+000	0
1.0447178E+000	1.475800647917720E+001	1.000000000000000E+000	0
1.0456971E+000	1.473184064692921E+001	1.000000000000000E+000	0
1.0467284E+000	1.462337414837543E+001	1.000000000000000E+000	0
1.0477118E+000	1.501241905324986E+001	1.000000000000000E+000	0
1.0486796E+000	1.466837004241016E+001	1.000000000000000E+000	0
1.0497266E+000	1.483889219661552E+001	1.000000000000000E+000	0
1.0507017E+000	1.491747826337820E+001	1.000000000000000E+000	0
1.0516980E+000	1.463309910231166E+001	1.000000000000000E+000	0
1.0527177E+000	1.502470692826646E+001	1.000000000000000E+000	0
1.0537394E+000	1.490218596408766E+001	1.000000000000000E+000	0
1.0547249E+000	1.478638295663734E+001	1.000000000000000E+000	0
1.0557116E+000	1.517816800375789E+001	1.000000000000000E+000	0
1.0567377E+000	1.494832967884011E+001	1.000000000000000E+000	0
1.0577497E+000	1.487336751901442E+001	1.000000000000000E+000	0
1.0587132E+000	1.518886421455284E+001	1.000000000000000E+000	0
1.0597540E+000	1.498041918045947E+001	1.000000000000000E+000	0
1.0607088E+000	1.498280572311745E+001	1.000000000000000E+000	0
1.0617008E+000	1.508941519094839E+001	1.000000000000000E+000	0
1.0626835E+000	1.493109177963595E+001	1.000000000000000E+000	0
1.0637178E+000	1.515509530487991E+001	1.000000000000000E+000	0
1.0647130E+000	1.515182456291387E+001	1.000000000000000E+000	0
1.0657347E+000	1.526347255706790E+001	1.000000000000000E+000	0
1.0666642E+000	1.497149067868793E+001	1.000000000000000E+000	0
1.0676826E+000	1.521838887863689E+001	1.000000000000000E+000	0
1.0687245E+000	1.545176239063348E+001	1.000000000000000E+000	0
1.0696921E+000	1.525286471015876E+001	1.000000000000000E+000	0
1.0707116E+000	1.521140560176639E+001	1.000000000000000E+000	0
1.0717494E+000	1.555899091230503E+001	1.000000000000000E+000	0
1.0727065E+000	1.528079907513325E+001	1.000000000000000E+000	0
1.0737079E+000	1.531492077145310E+001	1.000000000000000E+000	0
1.0747149E+000	1.555748769723714E+001	1.000000000000000E+000	0
1.0757205E+000	1.529971662743225E+001	1.000000000000000E+000	0
1.0767041E+000	1.557560983051854E+001	1.000000000000000E+000	0
1.0777142E+000	1.516092987358572E+001	1.000000000000000E+000	0
1.0786828E+000	1.570529159572391E+001	1.000000000000000E+000	0
1.0796909E+000	1.555244895319149E+001	1.000000000000000E+000	0
1.0806881E+000	1.557278137985202E+001	1.000000000000000E+000	0
1.0816855E+000	1.564907010313544E+001	1.000000000000000E+000	0
1.0827029E+000	1.575514779074321E+001	1.000000000000000E+000	0
1.0836716E+000	1.545635921590855E+001	1.000000000000000E+000	0
